1,21.189996504931084
2,20.904511477586812
3,20.61857627017051
4,20.47561908729736
5,20.166086941105554
6,20.022525349802365
7,19.926712024472234
8,20.236135793980036
9,19.855250106371663
10,20.045622088497844
11,19.97429772541928
12,20.283771514935086
13,19.474268547081277
14,19.426595311120227
15,19.6402516069719
16,19.545509543479838
17,19.593249472784894
18,19.449858783175717
19,19.25991197111756
20,18.95037982492575
21,18.783625623245076
22,19.235589742226004
23,18.973726663661246
24,18.950275616575745
25,18.569306562287363
26,18.521633326326317
27,18.354899966315642
28,18.49767791082678
29,18.99710268073474
30,18.664332072491447
31,18.092603381014857
32,17.926028417696195
33,17.879022115175186
34,17.76001617946757
35,17.926662004464234
36,17.688641796381
37,17.926720361140237
38,17.640997738757953
39,17.855300126379664
40,17.712447151856523
41,17.83149477090414
42,18.188637628046997
43,17.61712985827242
44,17.64040583532991
45,17.80754352373861
46,17.736110783976034
47,17.52191260470433
48,17.52199597138433
49,17.545117720083812
50,17.545609583495843
51,17.283900733289094
52,17.451021748361793
53,17.30834801220066
54,17.070156902423417
55,17.07003634787248
56,17.450917867146856
57,17.14143157262905
58,17.093699979991996
59,17.116963452047486
60,17.260437508336665
61,17.165091036414566
62,17.236252834467116
63,17.474748232626382
64,16.997428137921833
65,17.330519707883152
66,17.21162214885954
67,17.163357009470452
68,17.30664765906362
69,18.092428638121913
70,17.402173369347736
71,16.640285280778976
72,16.806939442443642
73,16.687566693344003
74,16.664094804588498
75,16.878380518874213
76,16.64021441910097
77,16.5687608376684
78,16.473539415766307
79,16.49734477124183
80,16.782754768574097
81,16.473585267440313
82,16.59266206482593
83,16.425807823129254
84,16.734781412565027
85,16.75916199813259
86,16.068739995998403
87,16.306243330665602
88,15.949692376950782
89,15.973493564092305
90,15.901710684273713
91,16.16361127784447
92,16.306447579031612
93,15.925441009737229
94,16.115900526877418
95,16.21121782046152
96,16.092074329731894
97,16.211188642123517
98,16.115725456849407
99,16.21110110710951
100,15.830211251167135
101,16.35400826997466
102,15.853941576630653
103,16.020508203281313
104,15.877813625450182
105,16.020512371615315
106,16.234964819261037
107,15.473068394024278
108,15.687295751633991
109,15.520058023209288
110,15.758757669734564
111,15.996727857809796
112,15.639651694010942
113,16.282525510204085
114,15.663532079498472
115,15.92542433640123
116,15.782575530212089
117,16.044413598772845
118,16.068306489262376
119,15.211146958783518
120,15.211146958783518
121,15.11588385354142
122,15.282533846872086
123,15.139614179004939
124,15.30634337068161
125,15.830169567827134
126,15.520387321595308
127,14.901427237561697
128,16.020233093237298
129,15.068085567560361
130,14.901427237561697
131,14.925157563025214
132,14.853695644924642
133,14.496586134453786
134,14.59196178471389
135,14.75868263972256
136,14.830040349473128
137,14.33009453781513
138,15.258653461384556
139,14.75855342136855
140,14.663394524476459
141,14.591928438041887
142,14.568127250900364
143,14.353449713218625
144,14.306118280645595
145,13.996606976123783
146,13.948933740162731
147,14.35359977324263
148,14.472355608910231
149,13.853337168200612
150,14.305747298919568
151,13.853199613178603
152,14.067497832466321
153,13.758011537948514
154,13.734193677470987
155,13.948658630118715
156,14.234352074162999
157,13.61532529678538
158,14.091707516339868
159,13.734581332533015
160,14.329811091103108
161,14.091565792983861
162,13.853624783246634
163,13.615341970121381
164,13.306022408963585
165,13.25843253968254
166,13.092937174869947
167,13.497640722955845
168,13.450071695344802
169,13.188104408430036
170,13.211968120581563
171,12.831036581299182
172,13.426258003201278
173,13.045313958916898
174,12.854837768440708
175,12.87862228224623
176,13.18816693344004
177,12.783388355342135
178,13.092328598105908
179,13.450063358676804
180,12.759274543150593
181,13.259128651460586
182,12.87799286381219
183,12.925799486461253
184,13.044751233826865
185,12.783046551954115
186,13.044909630518877
187,13.211647158863546
188,12.73546918767507
189,12.735302454315061
190,12.759095304788584
191,12.663869714552488
192,12.52104591836735
193,12.711759703881555
194,12.235569227691078
195,12.425982893157265
196,12.49746565292784
197,12.616196478591437
198,12.592712084833934
199,12.259216186474593
200,12.497415632919834
201,12.449350573562759
202,12.497428137921837
203,12.354625183406696
204,12.592724589835935
205,12.330823996265172
206,12.11639239028945
207,12.61637571695345
208,12.282571361878086
209,12.377621882086167
210,12.592603708149928
211,12.163969754568495
212,11.87828881552621
213,11.99734477124183
214,11.830657262905161
215,12.116363211951446
216,12.33049052954515
217,12.30687274909964
218,11.877926170468188
219,11.711638822195544
220,12.021195978391358
221,11.783096571962119
222,11.711705515539549
223,11.973551920768308
224,11.783034046952116
225,11.854395925036684
226,11.853937408296654
227,12.021204315059359
228,12.139893457382955
229,11.59249116313192
230,12.044959650526877
231,11.64016439909297
232,11.78235044017607
233,12.187766773376017
234,11.640185240762971
235,11.758678471388556
236,12.258882719754567
237,11.687783446712018
238,11.854437608376685
239,11.783029878618114
240,11.473497732426305
241,11.925541049753239
242,11.354729391756704
243,11.47386454581833
244,11.235681772709086
245,12.211726357209551
246,11.545088868880887
247,11.449746565292786
248,11.783279978658133
249,11.045105542216888
250,11.402248399359747
